type,id,parent_id,text
comment,UgzRCiYUjSQ-u-p3UDN4AaABAg,,"Harusnya host ngasih aturan debat yang bener dong,,bilang ke peserta debat jangan mangap sambil nyengir mulu...😂😂"
comment,Ugxu0gtggO2jMM_WVfZ4AaABAg,,"Woy,, jgn cmn ijazah aja yg kalian terbitkan,, muak sy dgn berita ini..! siarkan juga itu kasus hasto..!!"
comment,UgwI81KqF9_2lmNcIYp4AaABAg,,Roy panci cacat pikir
comment,UgxfP1qkPwXODyHiM4h4AaABAg,,HALO PK PRABOWO<br>KMNA ANDA?????
comment,UgynaOMCbwxg5CVv_bt4AaABAg,,Yaqub omongan Comberan
comment,Ugwx60JqcXOFMrK1Z3Z4AaABAg,,Mungkin Roy ini sebaiknya secepatnya dipasung
comment,UgxbVO57VpHROWbfJmN4AaABAg,,Jadi menurut Roy panci ini bahwa ijazah yg dijadikan pembaning itu palsu semua..<br>Ya ampuun ternyata UGM tuh banyak dipalsukan ijazah nya ya..
comment,Ugw48veYUGwXFq_KktR4AaABAg,,INILAH SENETRON YANG BERSERI LANJUTKAN
comment,UgzY5EwZVRmkeYaR_L54AaABAg,,HALO PK PRABOWO<br>KEMANA ANDA????? <br>JANGAN ZONK SPRTI SI PLONGA OLONGO
comment,UgxvMQaIuhkRJB-3-Dp4AaABAg,,Pengamat kok malah gk jels ngomongnya..bykn ngeyelnya
comment,Ugx2xvWQvpDT45R8pMR4AaABAg,,Pak ROY SURYO anda memang berani dalam mengungkapkan kasus ini gas terus sampai hasil maksimal artinya harus ada pembuktian. Gas terus sampai pengadilan biar mikir tuh Ternak Mulyono gak fanatik gila sama seseorang. Salam Waras
reply,Ugx2xvWQvpDT45R8pMR4AaABAg.AITZexpWXKnAITdVtlKkbb,Ugx2xvWQvpDT45R8pMR4AaABAg,😂😂😂..lu itu jremuskan orng msuk sel
comment,UgwJ25F3oTh2YjbCmQ94AaABAg,,Hostnya motong2 pembicaraan terus 😡
comment,UgxajsNDtfWamICf3aR4AaABAg,,Moderator kebanyakan motong
comment,UgyN2j3Ji29I2punkgp4AaABAg,,Bikin Gaduh wae wong Iki....
comment,Ugxn6r-P5QuWwEQc7vh4AaABAg,,"Intinya ,logikanya kalau memang asli kenapa tak ditunjukan dari dulu sudah banyak sidang Jkw tak kunjung hadir dan tidak mau menunjukkan ijazah nya malah milih sewa pengacara 2 bagi2 jabatan teman2 konspirasi nya malah korban Bambang Tri sampai keluarganya hancur ketika dia dipenjara kehidupan rumah tangganya dirusak oleh oknum. Sampai sekarang masih jga pengacara dan pendukung buta masih menghalangi proses penegakan hukum, apresiasi untuk nara sumber, Pa Susno, Bang Roy, Pa Suparji, dan Pembawa acara."
comment,UgwrtqcmVYNL3QrjFB14AaABAg,,Gerombolan Sukrok Dungu...tidak Percaya sama Polisi tpi Lapor Polisi...😂😂😂
comment,UgzyOzRbJaKWzGQ2MJp4AaABAg,,Kalau masih ada yg ga percaya itu sah dan asli.kita bisa menilai SDM negara kita.ibarat bumi sudah bulat masih di cari2 kalau bumi itu datar.......
comment,UgzxsU-r-GUd8ONKsBF4AaABAg,,Roy tukang panci bekas kejiwaanya perlu di uji waras atau stress…
comment,Ugwyw6x-OoK692NrfOh4AaABAg,,Parah perah siroy udah putus urat malunya.
comment,Ugx9CsfSHQzVmRz7p1t4AaABAg,,dulu lawan Belanda. <br>jaman now lawannya ijazah<br>surat covid palsu aja di penjara. .ijazah palsu melenggang. bodoh bgt. <br>Bareskrim orang sekolah tinggi. di perintah org ga lulus sma
comment,Ugzh0OlsaRq-7Z3MWzd4AaABAg,,"Semua perkataan mas roy suryo sangat masuk akal... perjuangan Roy Suryo sangat berat karna kita tau penguasa itu bisa membuat atau menghilangkan kasus bahkan memenjarakan orang yg benar...kami terus mendukung roy suryo,kami sudah sangat merindukan keadilan...💪💪💪"
comment,UgzfSvPJtyuBKdyJyo54AaABAg,,"Ketawa2  toh bentar Legi masuk penjara nangis2,pakar tukang fitnah"
comment,Ugy6GuYdOUDgYy_AIpR4AaABAg,,Itu Profesor kenapa malah lebih sering Menyerang Roy Suryo 😅😅😅😅<br><br>Padahal seharusnya membela 😅😅😅
comment,UgxY9wTj6XVLAjXAFNV4AaABAg,,Roy Suryo itu Pasien RSJ yg lagi berkeliaran...😂😂😂
comment,UgxGjT8B6bsHzuLDNph4AaABAg,,Jgn lupa bawa panci ya utk masak otakmu biar lebih bijak
comment,UgzLSV4e062QdYoJM1h4AaABAg,,"Roy suryo muncul terus di tv 😂,puas² aja tampil di tv,tidak lama lagi,masuk pendidikan gratis😂😅😂"
comment,UgwXzJsUFe-5Oha28Oh4AaABAg,,"Udah hampir masuk kandang baju baru masih banyak polemik, gerombolan perusak, barisan sakit hati mantan pecatan, dan pendukung abah nyungsep."
comment,Ugx6jmFv-69pd_GlXDV4AaABAg,,"MUSUHNYA PARA ORANG MUNAFIK ,,YA KALAH ,, MENANG NANTI HASIL AKHIR DI AKHIRAT 😁😁 HANCURR SEHANCUR HANCURNYA KALIAN"
comment,Ugy8PYrh-V-NpQ5mott4AaABAg,,RS betul dgn statementnya: Belum final!!! Yang final itu adalah tidak ada tindak pidana (pemalsuan ijazah)...<br>Yg final bahwa RS cs harus siap menghadapi tindak lanjutan yg di proses pada Polda Metro....
comment,UgySZBnYRYTx_AGGsRF4AaABAg,,"ugm bisa bohong, temen kuliah, apalagi pak joko dan polusi. sudah banyak boroknya"
reply,UgySZBnYRYTx_AGGsRF4AaABAg.AITZGwAA31vAITZhnkYaQp,UgySZBnYRYTx_AGGsRF4AaABAg,Lu punya borok 😂
comment,UgzclljknWrAHuZBXgB4AaABAg,,Uang proyek Ijazah uang nya gede. Bos Dan penikmatnya orang orang itu juga
reply,UgzclljknWrAHuZBXgB4AaABAg.AITZFdPep_7AITb0LujZW9,UgzclljknWrAHuZBXgB4AaABAg,pikiran loe itu duit duit doang pantes aja banyak yg korupsi jika otak nya seperti anda
comment,UgxDlL3al3qBfR8Vw3t4AaABAg,,"Sudah deh pak Roy, berdamai aja, jangan memperpanjang masalah, muter2 jadi tambah ribet"
comment,UgwR12m5o5MGz3Q-L3B4AaABAg,,senyum yang paling menjijikan di dunia adalah senyum roy suryo.😂😂😂
comment,UgwgVZ2iZApgYj8FBDN4AaABAg,,Roy panci berisik
comment,UgwCVLxGnr1r86Hvp8B4AaABAg,,Kasian roy sur. Terlihat wajah dan matanya terlihat lelah. Pasti tidak bisa tidur. 😕
reply,UgwCVLxGnr1r86Hvp8B4AaABAg.AITZ5-aWjJrAITa-SvHukR,UgwCVLxGnr1r86Hvp8B4AaABAg,Tenang.. ROI tau kapan waktunya UTK tidur .<br>dia tahu akan tidur 12 tahun di BUI.
comment,Ugxx-QWYZI_iE0Kx-5J4AaABAg,,Ijazah mu asli g roy panci buktikan coba kelakuanmu kaya bukan org kuliahan ...
comment,Ugy6JBoQ2YqDRqh6iN94AaABAg,,Masuk sih.
comment,UgydN9bVrdkzSE-DCtx4AaABAg,,roy lagi roy lagi😂
comment,UgzDleq5HBn3gn_4U1x4AaABAg,,Si roy seorang penjilat orang asing bahkan merendahkan negara sendiri
comment,Ugyy15C9DT7pgzBxTa54AaABAg,,Ayoo ngeles truss... Gali kuburanmu sendiri..
comment,Ugx5Q1u2vbzmnHg4IDZ4AaABAg,,"P roy hrs benar , p jkw hrs yg salah , tujuan p roy apaa"
comment,UgxFzX77zBxssuLVDsp4AaABAg,,Yesss bravo yacub
comment,UgzJmTj5gOPwEJR46b14AaABAg,,sudah ketebak .... ini akan kemana mana ...nanti endingnya ... liat aja sendiri nanti
comment,Ugz07MyAAmrS99Ntj8N4AaABAg,,"Puyeng muter2 adu cerita <br>Tertawa nya sbpa itu yg kumis bgus, bgus juga pdhal tdk ada komedi<br>Membingungkan banyak orang pintar2 tpi jdi malah bkin bingung terus<br>Siapa atuh yg benar langkah nya atau pernyataan nya<br>sulit sprtinya untuk saling percaya"
comment,Ugwr-yk9pwAaX0U6nh54AaABAg,,"Identik adalah mirip, seperti anak kembar, sangat identik, tapi blm tentu sama"
comment,UgyKd7eFRNWYx1m-LCZ4AaABAg,,Saya sebagai rakyat Indonesia pengen tahu Ijasah aslinya saja....supaya selesai semuanya...
reply,UgyKd7eFRNWYx1m-LCZ4AaABAg.AITYvG84_OtAITcZVgZPZQ,UgyKd7eFRNWYx1m-LCZ4AaABAg,"Betul, tunjukkan ijazah asli, insyaallaah wis gak akan ribut2 dan gaduh lagi. Ya Allah tolonglah para pejuang kebenaran aamiin aamiin allaahumma aamiin."
reply,UgyKd7eFRNWYx1m-LCZ4AaABAg.AITYvG84_OtAITdzrK1KWG,UgyKd7eFRNWYx1m-LCZ4AaABAg,Lha apa belum?
reply,UgyKd7eFRNWYx1m-LCZ4AaABAg.AITYvG84_OtAITgfZfObXS,UgyKd7eFRNWYx1m-LCZ4AaABAg,​@@LinggaDiahtan sudah... tapi belum...<br><br>😂😂
reply,UgyKd7eFRNWYx1m-LCZ4AaABAg.AITYvG84_OtAIThKPgiz-C,UgyKd7eFRNWYx1m-LCZ4AaABAg,"Enggak bisa karena TIDAK DIIJINKAN PEMILIK, bahkan pengadilan melanggar konstitusi jika tetap memperlihatkan kepada publik sejakan dengan pasal:<br><br>UU No.27 Tahun 2022 <br>TENTANG PERLINDUNGAN DATA PRIBADI<br>Pasal 1<br>&quot;Data Pribadi adalah data tentang orang perseorangan yang teridentifikasi atau dapat diidentifikasi secara tersendiri atau dikombinasi dengan informasi lainnya baik secara langsung maupun tidak langsung melalui sistem elektronik atau nonelektronik.&quot;<br><br>UU No.14 Tahun 2008 <br>TENTANG KETERBUKAAN INFORMASI PUBLIK<br>BAB V<br>INFORMASI YANG DIKECUALIKAN<br>Pasal 17 h butir ke 5<br>&quot;Catatan yang menyangkut pribadi seseorang yang berkaitan dengan kegiatan satuan pendidikan formal dan satuan pendidikan nonformal.&quot;<br><br>UU No. 1 Tahun 2024<br>Pasal 40 Ayat 2a<br>&quot;Pemerintah wajib melakukan pencegahan penyebarluasan dan penggunaan Informasi Elektronik dan/ atau Dokumen Elektronik yang memiliki muatan yang dilarang sesuai dengan ketentuan peraturan perundang-undangan.&quot;"
reply,UgyKd7eFRNWYx1m-LCZ4AaABAg.AITYvG84_OtAITkdywFWs5,UgyKd7eFRNWYx1m-LCZ4AaABAg,Tapi pertanyaannya apakah sudah ada jaminan ketika ditunjukkan dokumen itu ini bisa selesai enggak kan justru bisa kemungkinan saat nanti  tak terbukti  itu palsu justru malah asli mereka akan tetap bilang itu palsu
comment,Ugwa5iVHTT1D5Cbg2yN4AaABAg,,YANG ASLI DITUNJUKKAN <br>DI TES BERSAMA KEDUA BELAH PIHAK <br>KENAPA BELIT BELIT TERUS??????
reply,Ugwa5iVHTT1D5Cbg2yN4AaABAg.AITYvDH2FFwAITdQF1TV4t,Ugwa5iVHTT1D5Cbg2yN4AaABAg,yg asli disimpan di laci dashboard mobil esemka..KATANYA
comment,Ugw-iJJoByc6uvFqHz94AaABAg,,Kebusukan tidak mungkin selamanya disembunyikan baunya pasti akan tercium ...
reply,Ugw-iJJoByc6uvFqHz94AaABAg.AITYuowgHguAITat2Djfn_,Ugw-iJJoByc6uvFqHz94AaABAg,"bahkan sudah tercium bau busuk nya . Apakah loe gk bisa menghidu nya ?<br>apakah loe hanya ingin <b>semut di seberang lautan keliatan, sedang gajah di pelupuk mata tidak  keliatan</b> ?"
comment,UgxGwSDH_0Um0nPZmgt4AaABAg,,Panci panci🤣🤣🤣
comment,UgxrZm0h-IHCV98iW454AaABAg,,"saya tidak percaya polri, emang ada yang percaya?"
reply,UgxrZm0h-IHCV98iW454AaABAg.AITYtbFUM6vAIT_fqbmqBi,UgxrZm0h-IHCV98iW454AaABAg,Serah lu lah
reply,UgxrZm0h-IHCV98iW454AaABAg.AITYtbFUM6vAITb9Jhqegl,UgxrZm0h-IHCV98iW454AaABAg,kasus sambo sesama polisi tembak2an
reply,UgxrZm0h-IHCV98iW454AaABAg.AITYtbFUM6vAITbJHwP6p1,UgxrZm0h-IHCV98iW454AaABAg,"sepertinya yg waras mah ngga percaya... (bukan lembaganya, tapi oknum2nya)<br>krn bukan barang rahasia lagi... penegak hukum rawan suap, dan itu pasti (sdh byk bukti uang hasil suap)... kata mantan hakim agung yg sdh viral buka-bukaan...<br>masih ingat ditemukan uang 1T dirumah hakim?<br>dan yg tetap ngeyel... fix nggak waras!"
reply,UgxrZm0h-IHCV98iW454AaABAg.AITYtbFUM6vAITbL4Ee7fq,UgxrZm0h-IHCV98iW454AaABAg,"istri lu di ewek orang,,jangan lu lapor kepolisi ya bro..oke<br>."
reply,UgxrZm0h-IHCV98iW454AaABAg.AITYtbFUM6vAITbdPh1SqI,UgxrZm0h-IHCV98iW454AaABAg,Saya tidak percaya polisi
comment,UgxCAig1Tnt2bi7_V0h4AaABAg,,KRMT Roy Suryo maju terus. Nasabmu bukan nasab pecundang dan sudah teruji sejarah. ❤
reply,UgxCAig1Tnt2bi7_V0h4AaABAg.AITYssVQrMcAIT_qrkXRdp,UgxCAig1Tnt2bi7_V0h4AaABAg,😲😲😲😀😀😂😂😂🤣🤣🤣😝😝😝
reply,UgxCAig1Tnt2bi7_V0h4AaABAg.AITYssVQrMcAITfanVaxSH,UgxCAig1Tnt2bi7_V0h4AaABAg,Iya sejarah bahwa kau maling panci wkwkwk
reply,UgxCAig1Tnt2bi7_V0h4AaABAg.AITYssVQrMcAITiEJwiihb,UgxCAig1Tnt2bi7_V0h4AaABAg,Residivis 😂
reply,UgxCAig1Tnt2bi7_V0h4AaABAg.AITYssVQrMcAITj65joR4L,UgxCAig1Tnt2bi7_V0h4AaABAg,Sejarah maling panci dan tukang hasut
reply,UgxCAig1Tnt2bi7_V0h4AaABAg.AITYssVQrMcAITpKn0ujbM,UgxCAig1Tnt2bi7_V0h4AaABAg,Oh ya😂😂😂
comment,Ugy-a98reMCjZQoWZgd4AaABAg,,"Percuma di terangkan,hati roy udah ketutup kebencian"
comment,UgwhHW01KudKBVcuzv14AaABAg,,Kalah taktik lu Roy
comment,UgyUNEu6awxCYHKQFrN4AaABAg,,Parcok berpihak pada Mulyono..knp? Krn mediapun tau contohnya Narsum disandingkan dgn yakub
comment,Ugx-LKE80dEpXJG3_sh4AaABAg,,Lanjutkan pak suryo pak resmon bu tifa kami prcayakan padamu
reply,Ugx-LKE80dEpXJG3_sh4AaABAg.AITYpeiuKJfAITZIAsAH0Q,Ugx-LKE80dEpXJG3_sh4AaABAg,Sampai masuk bui ya😂😂😂😂😂
reply,Ugx-LKE80dEpXJG3_sh4AaABAg.AITYpeiuKJfAITZYEnjZSv,Ugx-LKE80dEpXJG3_sh4AaABAg,😂
reply,Ugx-LKE80dEpXJG3_sh4AaABAg.AITYpeiuKJfAITZgYVYJRf,Ugx-LKE80dEpXJG3_sh4AaABAg,🤣🤣🤣🤣
comment,Ugw4D9WPvv9HwcHoNMB4AaABAg,,Kok Roy Suryo agak kurusan ya ?
comment,Ugy5Xa0i92y2gemvpKd4AaABAg,,"Tidak perlu di perlihatkan ijazah nya pa jkw,,,, klw pun di perlihatkan pasti terus ngorek2 kesalahan, sy percaya sama pa jkw &amp; sy senang melihat orang2 yg terus membuat cari kesalahan &amp; memfitnah orang"
comment,Ugz7GuZujg8vR9A8Qpp4AaABAg,,"Inilah kapolri kita,,,hebat bukan😅😂"
comment,Ugwq1oW13jaiXlu6kq54AaABAg,,SEMUA BELUM FINAL kata mas Sukro . YG FINAL NYA adalah setelah pengadilan memutuskan Mas Sukro di penjara 12 tahun..
comment,UgyCScd7mupfRQQ78Jp4AaABAg,,Biasanya kalau penyelidakan adalah di tampilkan mana mobil pengangkutnya mana barang bbnya siapa saja yang terlibat bahkan uang di dompet juga jadi barang bukti dan di tampilkan.<br>Kok ini kayak sepihak.<br>Coba dong tampilakan secara terbuka semuanya.
comment,UgzS9LPSzLvABJmSl654AaABAg,,Roy Suryo tidak bisa dibui karena sakit jiwa. Harus dipasung. 😃😃
reply,UgzS9LPSzLvABJmSl654AaABAg.AITYgS7npC7AITZ-BPRwXJ,UgzS9LPSzLvABJmSl654AaABAg,😂😂😂
comment,UgwsH5uY_6lINksdahJ4AaABAg,,"Kekeuh banget 😂😂😂 sabar lah roy ..nanti dibuka di pengadilan,ini kan ijazah bukan video b*k*p ...tenang aja napa😂😂😂"
comment,UgzyK1YBla4wJWyJWtd4AaABAg,,"Pusing kalo mau nurutin kemauannya Roy, setelah masalah TTD skripsi  nanti di bahas juga itu kertas ijazah terbuat dari bahan apa dan siapa penciptanya, sudah dehh ribet banget itu orang"
comment,Ugw_1UxNIpfmatN0LZ94AaABAg,,Mereka ini gk akn percaya dgn institusi manapun kecuali institusi yg akan d buat mereka sndri yg bsa mengikuti kehendak mereka. Mkn nnti klu d sidanpun mereka gk akan percaya pasti nnti bilang pengadilan sudah d rekayasa. Buktinya dengan perguruan mereka sndri pun gk percaya. Mkn mereka pun gk percaya jga  dgn ijazah mereka krna yg mengeluarkan UGM. Kn mmg aneh 😂
comment,UgyN2Q4rTqqkg7eZcql4AaABAg,,Negara tetangga udah pada pergi ke bulan yg d sini malah masih ributin ijasah 😢😢
comment,UgwmG1cn1VVcFn1zPiR4AaABAg,,Udahlah perlihatkan aja ke publik kl mmg punya/asli kok repot kata gusdur..sederhana dibuat syuuullliiittt
reply,UgwmG1cn1VVcFn1zPiR4AaABAg.AITY_X8xzD4AIT_w-ITJLg,UgwmG1cn1VVcFn1zPiR4AaABAg,itu udah diliatin..matalu ga liat kah
reply,UgwmG1cn1VVcFn1zPiR4AaABAg.AITY_X8xzD4AITaC8sjfHD,UgwmG1cn1VVcFn1zPiR4AaABAg,"Kalau sudah diperlihatkan ke publik, saya yakin anda tidak akan tahu itu asli/palsu. Ente emang kadang kadang😂"
reply,UgwmG1cn1VVcFn1zPiR4AaABAg.AITY_X8xzD4AITahmwVmW-,UgwmG1cn1VVcFn1zPiR4AaABAg,luh yang repot.. gada kapasitas ngomong senak udel bodong
reply,UgwmG1cn1VVcFn1zPiR4AaABAg.AITY_X8xzD4AITb0kQAl0o,UgwmG1cn1VVcFn1zPiR4AaABAg,Nanti kalo benar2 di kasih liat ke publik pasti tetap tidak mungkin kamu percaya bahwa itu asli😂
reply,UgwmG1cn1VVcFn1zPiR4AaABAg.AITY_X8xzD4AITb3huvO0p,UgwmG1cn1VVcFn1zPiR4AaABAg,Tidak ada kewajiban memperlihatkan ke Publik kecuali di Pengadilan  paham?
comment,UgxQM2dgj47IsMho02x4AaABAg,,Itu penuh kebohongan
comment,UgyTQe5FtB5F-CZlLbV4AaABAg,,ngk bisa tidur ..
comment,UgzNpJf7GXYKnTmS4214AaABAg,,Ketawa aja kw roy puas2 dulu sebelum kw di jemput nnti jangan nangis lagi 😅
reply,UgzNpJf7GXYKnTmS4214AaABAg.AITYXqCIq21AITcKvZJvkN,UgzNpJf7GXYKnTmS4214AaABAg,"tuhanpun bilang asli roy dkk tdk akan percaya,, krn darahx sdh mengalir kebencian 😂😂"
comment,UgxgtoiQPwJeBkD7yNl4AaABAg,,kalau sdh dirana kepolisian sdh pasti ujungnya akan asli 😂😂
comment,Ugww91MX7utGub64SaJ4AaABAg,,Si pancy ini bener2 ngeyel dan nntang .. klo udh dicyduk nnti triak2 minta tolong 😂
reply,Ugww91MX7utGub64SaJ4AaABAg.AITYX1Pg4WuAITZ6TGAwon,Ugww91MX7utGub64SaJ4AaABAg,"Setidkny si roy berani ambil resiko demi mengungkap ijazah aspal, walau resiko di penjara"
comment,Ugybtds53h7BGIKBsMd4AaABAg,,"katanya transparan,,, MANA??"
comment,UgxtA118KU3i7GsI6zN4AaABAg,,"&quot;ROY PANCI SURYO&quot; URIP MU MUNG PIISSAAN...., GOLEK PERKORO !!! 🤦🤦🤦"
comment,Ugyu1B-NePF1A-0_Tbh4AaABAg,,Usul donk roy suryo juga di uji skit jiwa ap gk😂
comment,UgwdAr7YE7ef8AmsWuZ4AaABAg,,Udah Roy bosen omongan mu itu itu aja keras kepala
comment,Ugx_ACQFrYiDBw44aNR4AaABAg,,Sudah di tahap ini rs masih sok pintar. Memang ngga pantas diampuni. Jgn kasih kendor Pak De.
comment,UgxAxVM0Cao1NH3kgxB4AaABAg,,Roy panik
comment,Ugx1oYI_kFtVu58ktEJ4AaABAg,,percuma pak susno 😂
comment,UgwDKaeFAvoH1bgrNM14AaABAg,,Setuju apa yg dikatakan mas suryo antara pengugat atau yg digungat harus sama sama tau membuktikan sama sama cerdas mas suryo
comment,UgwckmZCVB09CWzjVkd4AaABAg,,kapan si roy tong kosong masuk penjara??  semoga segera.. spy indonesia damai...
comment,Ugw0yLu2vSa96Cx49Ll4AaABAg,,masih ngeles terus roy roy
comment,UgwGzjeECJSxQqaZQ5N4AaABAg,,Tujukin klau punya ijaza asli ke publik.
comment,UgzLHwV2bJ7UXYN2_b14AaABAg,,Gak percaya parcok jelas2 genk nya haha
comment,UgyV7WixI8KGriWuG_F4AaABAg,,Muka roy suryo kebanyakan cengengesan jadi...lucu kepanikan
comment,UgxCXwnTxFl2w-KHKmJ4AaABAg,,"Ijazah itu bukan aib, justru seharusnya jadi suatu kebanggaan , tak perlu berat hati untuk ditunjukan.<br>Kecuali ijazah itu palsu."
reply,UgxCXwnTxFl2w-KHKmJ4AaABAg.AITYEU3_GdiAITbE19Y1zC,UgxCXwnTxFl2w-KHKmJ4AaABAg,"Sabar tuanku, nanti ditunjukan ditempat yg tepat"
reply,UgxCXwnTxFl2w-KHKmJ4AaABAg.AITYEU3_GdiAITekHdkyRb,UgxCXwnTxFl2w-KHKmJ4AaABAg,Gimana loe bisa nuduh palsu KLO aslinya saja loe GK pernah liat...semudah itu kau GK paham jg
reply,UgxCXwnTxFl2w-KHKmJ4AaABAg.AITYEU3_GdiAITgMSWVBm0,UgxCXwnTxFl2w-KHKmJ4AaABAg,"Tunggu aja nanti di persidangan juga di tunjukan, buru buru amat ngejar apa sih? Nikmatin aja hiburan debat2 kayak gini, seru tau pulang kerja nemu hiburan debat kayak gini 🤣🤣🤣"
reply,UgxCXwnTxFl2w-KHKmJ4AaABAg.AITYEU3_GdiAITh-XktxSg,UgxCXwnTxFl2w-KHKmJ4AaABAg,"Krono&quot; tukang fitnah tu memang ngak ada otak,meneliti keaslian ijasa kok pakai foto copy dan bisa menyimpulkan kn palsu itu kn lucu kty pakar,pakar nyolong panci"
reply,UgxCXwnTxFl2w-KHKmJ4AaABAg.AITYEU3_GdiAITh3M3mW3e,UgxCXwnTxFl2w-KHKmJ4AaABAg,"Bukan aib memang, bangga sih sudah pasti, tetapi ini hak konstitusi, selamat datang di jebakan kodok."
comment,UgzBykgc_kgQjPXYnP14AaABAg,,Semakin si panci koar koar menggali kuburan sendiri😂😂😂😂
comment,Ugy5Fke2TMAa0HtI3wB4AaABAg,,"Yang di butuhkan suatu ke jujuran untuk indonesia yg lebih baik lagi ,"
comment,UgytNYnUEzUVpLyqeB54AaABAg,,"Tak jawab perbedaan autentik dan identik,autentik itu lebih cocok untuk menyebutkan makanan dan minuman,atau benda padat dan cair,klo indentik itu untuk penyebutan nama yg harus sama,seperti surat keterangan,ktp,ijazah,sertifikat,yg sahkan berbadan hukum,atau kesepakatan bersama dan saksi"
comment,UgwSbm5tclCu8umEgjh4AaABAg,,Tumben si RS ga cengar cengir?
comment,Ugw49L-TmoGZMe1sq1V4AaABAg,,pengen liat panci di cat orange
comment,UgytpHrGhvamsXTVZYd4AaABAg,,Mudah2 Alloh segera menampakkan yg benar/ salah dan memberi kekuatan yg benar.
comment,UgwRroHE5d_K8ktAJMx4AaABAg,,Roy panci sdh terbanyang bayang penjara..
comment,UgzH1a-cuxOElfo2O8N4AaABAg,,Roy Suryo manusia laknat tullah nanti pasti kena karmanya khakulyakin siap2 aja kamu masuk penjara sampai modar
comment,UgwZzwXSKUV-xHBotqV4AaABAg,,Pak Susno saat ini mulai tidak netral
reply,UgwZzwXSKUV-xHBotqV4AaABAg.AITY9-k5W7QAITbuNq9Wes,UgwZzwXSKUV-xHBotqV4AaABAg,Mulai miring dx😅
comment,UgyH1qHqzQblFvbpxtV4AaABAg,,"Gila.. logika dasarnya aja ya kalau asli tinggal buka aja. Seorang Nasionalis tidak akan membuat kegaduhan makin panjang, ya tinggal tunjukin aja kalau ada. Ini malah mainin narasi seolah ijazahnya asli tanpa menunjukkan. Negara lawakk, MK aja diubah, apalagi yang lain"
reply,UgyH1qHqzQblFvbpxtV4AaABAg.AITY7WkY-KoAITiWw3-Agu,UgyH1qHqzQblFvbpxtV4AaABAg,"Negara ini sudah kacau, tingkat kepercayaan masyarakat kepada pemerintah cuman 0,5 persen"
reply,UgyH1qHqzQblFvbpxtV4AaABAg.AITY7WkY-KoAITlmzm9mfw,UgyH1qHqzQblFvbpxtV4AaABAg,Tapi pertanyaannya apakah sudah ada jaminan ketika dokumen itu ditunjukkan ke publik lewat mereka-mereka ini secara langsung tidak lewat hukum apakah sudah ada jaminan akan menyelesaikan semua ini kan tidak ada jaminan itu jadi stok berpikir untuk menyelesaikan ini cukup menunjukkan dokumen lalu selesai tidak tapi
comment,UgznA6hzjpG4kmhbyoF4AaABAg,,"Kalau benar punya dan berhak memiliki izajah itu, jangan takut.. Tunjukin izajah asli, nanti akan di analisis oleh roysuryo dan kawan2, biar dibuktikan palsunya,, nanti diselesaikan di pengadilan..<br>Memang sudah banyak yg gak percaya dg orang 6000 mobil esemka.. 😂😂😂"
comment,Ugz8UAOcB1p9TIDIQn14AaABAg,,Yg sulit itu.. meyakinkan lalat kalau bunga itu lebih indah dri pda Bangkai..
reply,Ugz8UAOcB1p9TIDIQn14AaABAg.AITY1huKLzSAITbOMAu0J5,Ugz8UAOcB1p9TIDIQn14AaABAg,yang lebih sulit itu membuktikan kalau suro roy itu laki atw cewe
reply,Ugz8UAOcB1p9TIDIQn14AaABAg.AITY1huKLzSAITiexM_t9Z,Ugz8UAOcB1p9TIDIQn14AaABAg,​@margoono-k3l 😂😂😂mulutnya lemes bgt ya😂😂
comment,UgzQ1VffZq9K2So6p2d4AaABAg,,Masukin penjara seumur hidup Roy suryo
comment,UgxRR7PVDHNCD0xoIUZ4AaABAg,,"Nampak sekali tdk sebanding, level pengacara dgn para ahli lainnya 😂....<br>jadi gak nyambung terus diskusinya.. 😅"
reply,UgxRR7PVDHNCD0xoIUZ4AaABAg.AITY0UoFdnkAITbW2tsg3s,UgxRR7PVDHNCD0xoIUZ4AaABAg,Bner
comment,UgyjugY2peUe7X8W7Qp4AaABAg,,Bukan final bukan final.<br>😂😂😂😂 siapa yang ngomong itu stop kasus pengaduan Egi DKK di stop... urusan tgl 26 jejak digital ada... 😂😂😂😊
comment,UgwNL-kYgHmCNg9fvmV4AaABAg,,Muak lihat cengengesanya si Panci
comment,Ugwu1Dtaw1q_DW5vjLV4AaABAg,,Terlihat sekali pengacaranya hati2 takut terjebak😂
comment,Ugx9zq5fre5pFa4QdeN4AaABAg,,pikirane RS koyok telek pithek....
comment,UgztCjb0AKEZcO_q0aN4AaABAg,,Sungguh ironi hukum di negara konoho hal yg simple menjadi rumit alas dasar kepalsuan otak dangkal
comment,UgxZOvuzFhKU_TvKLih4AaABAg,,"Dirtipidum saat konfrensi pers di tanya wartawan kelihatan mimik mukanya kaku tampak berbohong, dia bakal pensiun kembali ke rakyat dan dia tidak ingat dosa tidak ingat kematian.<br>Hal ini akan menambah ricuh karena pengumuman tersebut sangat menantang kebenaran.<br><br>Suarakan terus Bang Rismon Cs dan para tokoh berakal sehat dalam menegakkan kebenaran, kejujuran dan keadilan demi rakyat bangsa dan negara.<br><br>Bang Rismon Cs, jaga kesehatan dan waspadai keselamatan, semoga Alloh melindungi para pembela kebenaran ini, Aamiin🤲"
